date,sum,day,night,sum_c,day_c,night_c
,,,,2505.4627,1799.9631,705.4996
,,,,2541.9489,1789.7466,752.2225
,,,,1218.0509,873.7654,344.2654
,,,,1527.8317,1079.0448,448.7864
,,,,99.8874,48.5593,51.3282
,,,,286.9711,203.8521,81.8898
,,,,1944.983,1180.4461,764.5272
,,,,3201.5102,2046.7922,1154.7285
,,,,2094.6341,1029.26,1065.3742
,,,,2828.9193,1865.08,963.8392
,,,,1143.4229,899.535,203.729
,,,,3564.6143,2685.8098,878.8042
,,,,1993.0303,1355.411,637.639
,,,,259.38,173.04,86.3399
,,,,86.1126,69.2499,16.8626
,,,,76.1911,45.3944,30.7946
,,,,3979.3416,2205.9215,1773.4199
,,,,3939.032,2981.1719,957.86
,,,,1941.1764,1526.9199,414.2564
,,,,3492.1172,2528.7099,963.4072
,,,,1207.0326,733.74,473.2928
,,,,1529.6876,1171.2582,358.4296
,,,,3959.7521,2809.0107,1150.7415
,,,,3370.3288,2472.7699,897.5887
,,,,3832.909,2282.2585,1550.6504
,,,,92.4685,71.7448,20.7031
,,,,176.125,134.2331,42.2844
,,,,3443.4779,2610.9037,832.6043
,,,,5097.4299,3803.2701,1294.1401
,,,,3090.3707,2055.2599,1035.0708
,,,,4776.135,3675.1947,1100.9401
,,,,1422.5598,943.8293,478.6805
,,,,3716.1357,2946.6799,769.456
,,,,4344.5749,2938.015,1406.5498
,,,,4235.2307,3051.7206,1183.5101
,,,,4105.6512,2566.501,1539.15
,,,,3833.4701,3346.3102,487.16
,,,,1852.35,1249.49,602.86
,,,,1774.0657,1321.4239,452.6417
,,,,4115.2665,3061.8364,1053.43
,,,,2223.8737,1523.5303,700.3437
,,,,3453.5368,2337.6598,1115.8968
,,,,1113.5661,837.7944,275.7717
,,,,2876.52,2403.1399,473.3799
,,,,1409.8221,751.8098,658.0025
,,,,23531.79,19859.0599,3672.73
,,,,3696.66,2494.5801,1202.0599
,,,,2842.4488,1818.5835,1023.8651
,,,,2406.1143,1721.0529,685.0613
,,,,4931.8393,3483.8696,1447.9698
,,,,7784.9765,5043.8165,2741.1599
,,,,4445.5601,2941.2001,1504.35
,,,,2420.2369,1559.1551,861.0817
,,,,2234.8641,1645.9599,588.9039
,,,,4544.6171,2673.1462,1871.4709
,,,,5864.04,3343.6701,2520.3701
,,,,2843.8203,2058.5395,785.2908
,,,,2309.4258,1363.6456,945.8002
,,,,3412.1332,926.38,2485.7535
,,,,4553.874,2837.3899,1716.4939
,,,,2852.64,2368.0801,484.56
,,,,5453.0747,4115.6012,1337.5045
,,,,2000.0322,1633.7832,366.2398
,,,,4578.5721,1999.5097,2579.0722
,,,,5850.3699,4660.6101,1189.7401
,,,,2769.6703,2145.6271,624.0429
,,,,4982.0064,3882.7966,1099.2101
,,,,7282.8568,5453.2803,1829.5867
,,,,2808.55,1850.94,957.6001
,,,,8016.1902,4630.6414,3385.5287
,,,,6504.673,5218.6693,1286.0036
,,,,2414.5492,1698.7008,715.8286
,,,,5306.69,3698.4001,1608.29
,,,,4056.5994,3266.8402,789.7592
,,,,3563.3129,2675.4331,887.8999
,,,,133.4159,110.522,21.3951
,,,,1244.75,903.1699,341.5799
,,,,61.7738,40.8897,20.9463
,,,,3216.8081,1949.4186,1267.3894
,,,,2772.6697,2130.7798,641.8901
,,,,4687.9643,2921.8844,1766.08
,,,,2106.8776,1156.3377,950.5399
,,,,5969.4189,4779.4199,1189.9991
,,,,1672.5131,1266.7014,405.812
,,,,8248.3461,5367.4345,2880.9118
,,,,1209.5028,1013.1442,196.3584
,,,,6364.3107,5010.1692,1354.1416
,,,,7234.5733,5056.7525,2177.8205
,,,,0,0,0
,,,,15634.973,10558.289,5076.6841
,,,,18817.1895,15757.4947,3064.3364
,,,,7977.3985,5696.5476,2280.8511
,,,,5650.5789,3533.095,2117.4838
,,,,2952.1461,2201.4935,750.6523
,,,,7017.9563,4917.7764,2100.1801
,,,,5450.6416,3729.8457,1720.7959
,,,,3782.8205,2280.4482,1502.3723
,,,,7312.377,5113.77,2198.6069
,,,,6240.3872,4136.0433,2104.3436
,,,,9097.2986,5804.559,3292.74
,,,,5281.0799,3788.5501,1492.53
,,,,13786.6287,11930.1797,1910.3766
,,,,4477.5305,3091.0101,1386.5202
,,,,9009.0951,5522.7904,3352.8439
,,,,3468.8647,2322.7884,1146.0769
,,,,7057.6233,4096.3151,2961.3083
,,,,5146.4874,3767.506,1378.9815
,,,,896.5851,683.3069,213.2887
,,,,409.266,233.7118,176.4599
,,,,2338.373,1916.395,421.978
,,,,2117.23,1376.85,740.36
,,,,2093.0487,1493.6215,599.3972
,,,,4945.4913,3248.9886,1696.5026
,,,,2250.0903,1721.29,528.7901
,,,,1798.4752,1319.215,479.2602
,,,,3808.62,2710.84,1097.7802
,,,,2865.4402,1876.54,988.9
,,,,2998.5799,2184.2401,814.3401
,,,,0.9438,0.6435,0.2971
,,,,7427.2385,5433.3085,1993.93
,,,,3004.0389,1921.2287,1082.8099
,,,,0.38,0,0
,,,,937.8183,685.7484,252.0694
,,,,3866.67,2372.76,1493.91
,,,,3581.5901,2514.1431,1067.4469
,,,,3777.4198,2573.2147,1204.2051
,,,,6373.0415,3771.8638,2601.1775
,,,,4887.8401,3630.6809,1257.1591
,,,,3745.1023,2101.1837,1643.8986
,,,,2770.386,2037.7519,732.6538
,,,,3425.7786,2466.7985,958.9999
,,,,1000.2356,645.8356,354.4001
,,,,780.8472,460.6774,320.1499
,,,,739.3022,575.6291,163.6634
,,,,1055.941,661.0001,394.911
,,,,4486.6762,3170.7422,1315.9041
,,,,910.992,432.7886,478.2138
,,,,3322.9275,2402.0675,920.8601
,,,,4507.09,3547.16,959.93
,,,,130.2699,91.0399,39.2299
,,,,4532.4015,3527.0972,1005.3042
,,,,5678.3978,3711.6433,1966.7545
,,,,1935.2614,1190.7304,744.5414
,,,,2345.3115,1815.7799,529.5516
,,,,2694.0061,1727.4809,966.515
,,,,2565.6698,1710.1201,855.5499
,,,,5033.2089,3516.0305,1427.6882
,,,,3620.283,2462.3091,1157.9736
,,,,1375.3798,826.7986,548.571
,,,,2760.5601,1589.1012,1171.469
,,,,5196.3302,3084.1401,2112.19
,,,,2847.9016,2179.4173,668.4942
,,,,2926.7099,1613.29,1313.39
,,,,7.133,5.137,1.996
,,,,6020.2472,3377.36,2642.947
,,,,792.9478,650.0899,142.8979
,,,,4297.6008,3171.1799,1126.4108
,,,,1278.5901,857.1001,421.4901
,,,,4088.2958,3009.5851,1078.6808
,,,,3310.7502,2389.4,921.3699
,,,,879.5598,577.0799,302.4801
,,,,4911.6483,3394.9301,1516.7184
,,,,3104.4576,2104.082,1000.3555
,,,,704.4716,302.6613,401.7801
,,,,720.4428,437.2506,283.1722
,,,,3247.4109,2013.3935,1234.0474
,,,,1686.76,1209.7198,477.0301
,,,,28.6347,19.0465,9.6182
,,,,3087.9386,1664.3086,1423.6301
,,,,770.6618,503.3129,267.3591
,,,,3158.7649,2320.4312,806.1084
,,,,2609.0042,1923.217,685.7874
,,,,3315.2754,2028.3149,1286.9597
,,,,4389.9143,2718.7541,1671.1502
,,,,4363.0069,4015.9941,347.0029
,,,,0,0,0
,,,,29.71,19.56,10.15
,,,,740.0192,414.9767,325.0325
,,,,0,0,0
,,,,44.746,36.445,8.301
,,,,2287.075,1498.2823,788.8127
,,,,2831.4517,1799.942,1031.5098
,,,,2832.5089,1640.9557,1191.5632
,,,,2188.25,1320.0899,868.1599
,,,,2698.8955,1729.4059,969.49
,,,,4041.5404,2752.6635,1288.8768
,,,,1073.4375,670.2817,403.1559
,,,,4127.23,3149.9201,977.3099
,,,,2348.3,1675.4399,672.86
,,,,3084.8163,2289.5,795.3162
,,,,1299.0309,993.0176,306.0134
,,,,2117.3023,1329.332,787.9701
,,,,0.1,0.04,0.06
,,,,2487.5334,1727.0214,760.5118
,,,,0,0,0
,,,,0,0,0
,,,,0,0,0
,,,,2108.9354,1542.0278,566.8975
,,,,0,0,0
,,,,3622.7555,2771.1587,851.5968
,,,,1539.2501,1237.6998,301.5498
,,,,2192.3039,1598.3622,593.9421
,,,,2239.7772,1813.4622,426.3154
,,,,4233.34,3133.2199,1100.12
,,,,3576.0037,2490.7984,1085.205
,,,,3296.0508,2250.3541,1045.6962
,,,,3493.0809,2598.3535,894.7272
,,,,275.5974,207.3102,68.2873
,,,,2120.8801,1842.52,278.3699
,,,,2420.9351,1922.081,498.8544
,,,,0,0,0
,,,,2247.1692,1654.3142,592.8452
,,,,246.4507,189.5184,56.9328
,,,,8144.4066,6612.9389,1531.4675
,,,,2.38,1.34,1.04
,,,,3015.5985,1731.2632,1284.3354
,,,,482.3789,333.8718,148.5074
,,,,1221.5682,731.6978,489.8702
,,,,2565.7039,1661.0714,904.6325
,,,,1140.4442,684.0941,456.3499
,,,,6054.1285,4342.2068,1711.9316
,,,,2936.7201,2002.7201,934
,,,,0.3782,0.2034,0.1748
,,,,2146.3811,1572.8436,573.5376
,,,,2474.9916,1967.4289,507.5624
,,,,2.9683,1.741,1.0176
,,,,3420.7379,2256.6278,1164.11
,,,,4275.7377,3241.6979,1034.0399
,,,,4187.6999,2942.0402,1245.68
,,,,1232.9252,977.8449,255.0801
,,,,1379.8801,1043.04,336.8399
,,,,2372.72,1932.72,439.9798
,,,,1788.6126,1303.0097,485.5632
,,,,3896.4915,2583.1692,1313.3224
,,,,959.4605,694.267,265.1937
,,,,1068.275,263.8966,804.3782
,,,,11993.3944,9243.2908,2750.1038
,,,,0,0,0
,,,,532.5816,326.6932,205.8687
,,,,1689.7779,1118.1241,571.6741
,,,,5239.9953,4159.5801,1080.3953
,,,,3416.64,2067.66,1348.9798
,,,,4861.45,3571.9801,1289.4599
,,,,927.4703,677.1506,250.3096
,,,,6221.8503,4562.0871,1659.7532
,,,,2381.5264,1767.6907,613.8257
,,,,0,0,0
,,,,2143.6504,1987.0606,156.5801
,,,,401.7927,271.2132,130.58
,,,,1101.0001,733.8001,367.2199
,,,,3566.4484,1511.2784,2055.1102
,,,,829.0199,667.29,161.7498
,,,,83.6117,68.5667,15.046
,,,,1304.5658,697.2256,593.7559
,,,,1368.5064,925.475,447.361
,,,,3521.4564,2506.4659,1014.9705
,,,,0,0,0
,,,,4458.9799,3476.05,982.9301
,,,,992.3259,572.4054,419.9207
,,,,0,0,0
,,,,3615.1236,2332.2232,1282.9003
,,,,22661.3,18832.1598,3829.1202
,,,,5647.5598,4094.7998,1552.7596
,,,,2833.0707,2174.7707,658.3
,,,,1499.5466,759.1067,740.4401
,,,,3045.432,1874.5692,1170.8628
,,,,1610.9117,887.0874,723.8245
,,,,0,0,0
,,,,1283.22,848.9301,434.2702
,,,,1935.7605,1410.4708,525.2896
,,,,2289.6899,1824.23,465.4198
,,,,0,0,0
,,,,5069.0301,2716.4401,2352.59
,,,,2512.2985,1950.4878,561.821
,,,,1417.0168,995.38,421.6368
,,,,1620.5232,941.3832,679.1403
,,,,849.0454,600.6318,248.4137
,,,,2118.3413,1592.905,525.4365
,,,,1503.1492,1195.0649,308.0847
,,,,3239.0517,2194.8199,1044.2316
,,,,4145.0498,2828.85,1316.1998
,,,,2645.6786,2017.7036,627.975
,,,,1043.0655,620.2357,422.8298
,,,,2121.9648,1608.6593,513.3054
,,,,1212.4165,808.4901,403.9267
,,,,1633.47,964.81,668.6601
,,,,3281.9107,2049.6506,1232.2599
,,,,2680.4658,2220.008,460.4474
,,,,2702.921,1596.1706,1106.7504
,,,,1882.6115,1276.9154,605.6765
,,,,1500.1949,1271.2864,228.9183
,,,,3206.8308,2354.0291,852.8019
,,,,1335.7281,938.2896,397.4185
,,,,1615.0026,854.0012,761.0114
,,,,2005.6515,1447.3068,558.3346
,,,,2676.6566,1534.3864,1142.2501
,,,,930.9415,633.3917,297.5899
,,,,2057.0929,1563.0017,494.0416
,,,,0,0,0
,,,,1034.3871,737.662,296.7352
,,,,3155.0566,2166,989.0567
,,,,2546.624,1797.9425,748.6815
,,,,2912.2372,2222.2556,689.9815
,,,,2340.4479,1581.914,758.5344
,,,,1762.4908,1188.34,574.1505
,,,,2296.1794,1055.5891,1240.5896
,,,,173.7202,110.08,63.64
,,,,1419.4367,1160.3006,259.1364
,,,,3536.9497,2620.2763,916.6934
,,,,1229.2426,641.9687,587.274
,,,,1502.6854,854.729,647.9564
,,,,5972.8104,4609.4401,1363.3699
,,,,1569.8912,1066.7527,503.1386
,,,,1490.2505,1065.5175,424.7329
,,,,1066.6234,842.926,223.6975
,,,,2620.6788,1267.9886,1352.6898
,,,,1133.6598,890.12,243.54
,,,,3554.8501,2907.08,647.7701
,,,,1293.9927,910.01,383.9827
,,,,5148.3966,3403.44,1744.9567
,,,,966.2978,662.2506,304.047
,,,,3076.108,2079.038,997.07
,,,,3077.6599,2214.6199,863.05
,,,,2021.1525,1459.6427,561.5101
,,,,3713.1654,2687.9336,1025.2316
,,,,954.9762,640.9542,314.0418
,,,,5846.6301,3797.3902,2049.2299
,,,,2039.3329,1359.6428,679.72
,,,,10975.1401,9271.84,1703.3
,,,,1018.993,821.96,197.0331
,,,,4933.05,3559.3601,1373.69
,,,,4196.7263,1762.1264,2434.6001
,,,,4503.3199,3465.46,1037.84
,,,,3090.0764,1939.6162,1150.44
,,,,2634.9586,1264.3949,1370.5534
,,,,1763.3701,1427.2599,336.11
,,,,170.16,120.4499,49.7199
,,,,2743.0812,1422.6446,1320.4369
,,,,4187.3339,2388.7429,1798.6013
,,,,4495.1788,3841.1488,654.0801
,,,,38.1686,36.8986,1.27
,,,,2587.2174,2123.85,463.3675
,,,,2679.4343,1327.6343,1351.8001
,,,,1911.6898,1333.2299,578.46
,,,,964.8284,702.8685,261.9601
,,,,2.6397,1.7509,0.9065
,,,,1369.1566,959.3442,409.8125
,,,,3504.4533,2712.8119,791.6415
,,,,1701.11,1022.27,678.8401
,,,,1205.9197,919.19,286.73
,,,,3887.1229,2380.5664,1506.5568
,,,,0,0,0
,,,,5100.556,3181.0118,1919.5442
,,,,2090.6079,1294.4721,796.136
,,,,0,0,0
,,,,1268.3447,904.9566,363.3882
,,,,5572.3411,3503.931,2068.4302
,,,,867.5799,592.42,275.1599
,,,,2699.5569,2039.0709,660.4762
,,,,10.6565,7.849,2.8075
,,,,2367.6398,1973.8274,393.8129
,,,,3862.367,2708.2269,1154.15
,,,,1200.8399,772.7501,428.0899
,,,,4101.9429,2603.6334,1498.3096
,,,,2210.1696,1659.71,550.4595
,,,,1534.3271,1092.8385,441.489
,,,,3453.4294,2605.5337,847.8958
,,,,3334.3099,2700.7702,633.5401
,,,,2160.1296,1513.9997,646.1298
,,,,1384.2433,929.1835,455.06
,,,,580.0874,555.2735,24.8137
,,,,1548.6751,940.9512,607.7237
,,,,3560.59,1974.1701,1586.4201
,,,,1151.9563,850.2799,301.6765
,,,,1744.4337,1039.636,704.7979
,,,,1200.9363,684.0048,516.9316
,,,,1038.5498,673.2399,365.31
,,,,2942.7994,1713.8685,1228.9309
,,,,2699.5985,1641.3999,1058.1888
,,,,2619.42,1797.83,821.59
,,,,1137.7279,796.6962,341.0615
,,,,1602.64,870.5501,732.1
,,,,2312.5826,1737.1899,575.3926
,,,,3301.713,2035.2062,1266.477
,,,,1417.9874,933.5072,484.4799
,,,,2503.2182,1779.2299,723.9885
,,,,557.1902,368.58,188.62
,,,,2319.0317,1503.0301,816.0019
,,,,1647.2058,1134.98,512.2257
,,,,0,0,0
,,,,962.7015,478.1537,484.5484
,,,,587.8021,408.5014,179.3008
,,,,369.9158,246.356,123.5601
,,,,538.5649,386.8907,151.6741
,,,,1102.2168,844.8641,257.3525
,,,,1230.8033,923.022,307.7811
,,,,1312.0782,977.2557,334.7921
,,,,278.4577,193.0346,85.0879
,,,,2562.1786,1810.2787,751.87
,,,,3311.865,2327.8448,983.9699
,,,,277.65,188.6399,89.0099
,,,,4841.8535,3084.1196,1757.7542
,,,,2866.9008,2017.0747,849.8561
,,,,245.2101,170.5902,74.6101
,,,,5260.954,4010.0732,1250.9008
,,,,3561.7301,2563.14,998.6002
,,,,2961.3603,2096.0673,865.2933
,,,,3075.4401,2301.0299,774.4099
,,,,3183.1469,1892.2284,1290.9182
,,,,2510.6898,1891.47,619.2202
,,,,7886.6299,4368.4935,3518.1362
,,,,1263.2979,966.1261,297.1817
,,,,7571.014,6204.0986,1366.9256
,,,,4072.5462,2910.7975,1161.749
,,,,2465.9123,1291.6848,1174.228
,,,,963.571,626.8146,336.7557
,,,,4569.84,3485.6198,1084.22
,,,,1540.98,1093.08,447.9
,,,,5067.0858,3799.2044,1267.8814
,,,,1491.7296,802.1439,689.6053
,,,,2858.7782,1794.1911,1064.5868
,,,,1409.7773,992.907,416.87
,,,,2471.5827,1582.4246,889.1586
,,,,2385.1207,931.7785,1453.352
,,,,4343.2155,3259.6154,1083.6
,,,,42.1643,30.2194,11.9449
,,,,4640.58,3893.67,746.9102
,,,,1409.097,948.3364,460.7607
,,,,1987.9999,1171.3301,816.6699
,,,,2010.2814,1698.0289,312.2525
,,,,5440.3719,3617.2396,1823.1325
,,,,7862.5553,6144.7815,1717.7735
,,,,4735.515,3219.3447,1516.1698
,,,,3875.5174,2660.4903,1215.0271
,,,,14.0699,9.3199,4.75
,,,,2315.62,1910.48,405.1201
,,,,3391.5435,1914.6535,1476.8904
,,,,3251.1793,2263.2044,987.9751
,,,,102.91,68.03,34.88
,,,,2408.9122,1354.4247,1054.4976
,,,,3246.1714,1795.6454,1450.5468
,,,,2442.9664,830.4863,1612.4802
,,,,3058.1963,2212.2562,845.9402
,,,,725.9327,615.6129,110.2997
,,,,2781.768,2068.996,712.7725
,,,,1732.245,1238.0224,494.2324
,,,,1635.9047,1018.9179,616.9868
,,,,3265.022,1976.0095,1289.0127
,,,,4966.1961,2912.6979,2053.4983
,,,,4489.9903,3055.5703,1434.4199
,,,,2567.6631,1733.5921,834.0712
,,,,3820.6615,2797.3039,1023.3574
,,,,4475.0085,3505.8081,969.2004
,,,,1856.8108,1187.24,669.5709
,,,,1735.7799,1180.91,554.8501
,,,,5202.6301,4093.55,1109.0801
,,,,3556.8169,2687.7968,869.02
,,,,4658.7969,3490.47,1168.327
,,,,111.2725,77.6782,32.7758
,,,,213.9699,153.6301,60.34
,,,,2986.9301,2405.7199,581.21
,,,,427.2823,319.462,107.8199
,,,,161.3199,117.1662,43.4599
,,,,4300.0799,2920.0898,1379.99
,,,,1699.2988,1295.0065,404.2925
,,,,1366.402,919.26,447.1321
,,,,1622.2649,898.0638,724.2411
,,,,3861.6397,2969.4208,892.269
,,,,5135.6013,2986.4155,2149.1761
,,,,5937.0348,4304.1844,1632.8704
,,,,11569.5899,9299.6301,2269.9501
,,,,11385.2698,9298.4899,2086.7802
,,,,14.8631,9.6373,5.2464
,,,,1147.1787,864.3836,282.8151
,,,,1031.28,783.4701,247.8102
,,,,2858.7095,1930.6801,928.0293
,,,,2769.09,1900.71,868.38
,,,,1294.7799,909.4396,385.3399
,,,,6810.9418,3557.9799,3252.9619
,,,,7792.14,5701.5099,2090.63
,,,,5434.2334,3182.1835,2252.0501
,,,,5375.1075,4276.6402,1098.4673
,,,,0,0,0
,,,,14.12,9.42,4.7001
,,,,68.9901,45.6399,23.35
,,,,470.2199,313.5325,156.687
,,,,101.6343,67.0119,34.6222
,,,,1676.61,1493.39,183.23
,,,,1618.711,1134.0699,484.6508
,,,,2281.395,1449.4955,831.9097
,,,,3376.8499,2582.12,794.7301
,,,,2753.2786,1717.108,1036.1708
,,,,9950.6808,6152.5806,3798.1201
,,,,4490.0177,3212.7471,1277.2708
,,,,1595.0996,1046.8565,548.2528
,,,,3200.4694,2444.402,756.057
,,,,1905.46,1432.05,473.42
,,,,868.8699,643.2999,225.5601
,,,,1625.2806,839.5145,785.7762
,,,,207.4301,146.6,60.83
,,,,9677.2095,6437.7892,3239.4201
,,,,3932.0034,2648.7701,1283.2434
,,,,546.159,391.7636,155.1099
,,,,7848.9704,5852.8436,1996.1068
,,,,5488.6101,3487.1351,2001.4746
,,,,5869.4999,4256.34,1613.18
,,,,6321.5888,4352.3685,1969.23
,,,,4704.4756,3232.6656,1471.8201
,,,,4861.2349,3758.4543,1102.7606
,,,,4436.9699,3531.96,905.01
,,,,2951.0701,1982.45,968.6201
,,,,2161.6472,1273.9684,887.6786
,,,,2234.4467,1640.5512,593.8953
,,,,3107.92,2079.0201,1028.9
,,,,304.5499,203.79,100.76
,,,,1135.5899,757.3001,378.29
,,,,3132.5402,2671.0301,461.51
,,,,4573.7894,3266.8636,1306.0963
,,,,3251.2171,2429.3475,821.1093
,,,,5671.3683,3357.3698,2313.4286
,,,,9502.2946,6602.7427,2898.8119
,,,,4701.3734,3797.2982,904.0752
,,,,2524.5,1311.07,1213.4298
,,,,3224.3102,2265.68,958.6199
,,,,3348.558,2092.1824,1256.3757
,,,,1244.8301,813.13,431.7001
,,,,4801.4791,3155.9641,1645.5152
,,,,2699.3435,1522.0196,1177.3239
,,,,693.1371,440.3599,252.7673
,,,,4561.85,2812.87,1748.9601
,,,,924.664,638.7258,285.9285
,,,,1386.0221,940.5522,445.4699
,,,,1275.8442,855.7528,420.0916
,,,,2333.8,2005.26,328.5301
,,,,362.41,246.1501,116.26
,,,,823.3778,517.9377,305.45
,,,,3710.203,2344.04,1366.1632
,,,,1603.1442,1088.3601,514.814
,,,,26.3122,20.2888,6.0236
,,,,4413.2301,3348.9599,1064.2699
,,,,3107.92,2602.14,505.7801
,,,,2870.6412,1954.7899,915.8314
,,,,2494.0901,1918.06,576.0401
,,,,26107.3121,16660.2044,9447.108
,,,,26325.3406,19041.2198,7284.1209
,,,,4455.2802,3588.0702,867.1701
,,,,3928.7299,2932.82,995.9201
,,,,884.3099,616.3399,267.97
,,,,2843.3088,2023.7346,819.5743
,,,,9448.1879,6477.1726,2971.0152
,,,,6074.0124,4176.9528,1897.0699
,,,,4984.618,3809.4067,1175.2113
,,,,2161.9031,1392.5736,769.3496
,,,,1935.466,1535.6501,399.8163
,,,,7704.2787,6079.2156,1625.083
,,,,3270.89,1989.3401,1281.5599
,,,,7056.5486,5095.741,1960.8377
,,,,47.42,31.43,15.99
,,,,46.88,31.1201,15.78
,,,,2474.9282,1967.9905,506.937
,,,,2369.3359,1511.2114,858.1244
,,,,3879.496,2591.3165,1288.1801
,,,,510.8277,362.8853,142.8328
,,,,320.8127,308.5898,12.2225
,,,,4272.2001,2722.71,1549.49
,,,,6232.4982,4844.4801,1388.0186
,,,,3286.8899,2526.95,759.94
,,,,1921.87,851.31,1070.5598
,,,,3865.1905,2897.3034,967.8871
,,,,1356.113,1142.6992,213.4131
,,,,1199.232,1037.9281,161.3036
,,,,7355.7578,5022.3902,2333.3679
,,,,2564.1209,1462.7378,1101.3832
,,,,1685.4396,1193.8629,491.6768
,,,,53.0581,42.3048,10.7533
,,,,678.9745,469.7401,199.4948
,,,,3338.5563,2288.5399,1050.0162
,,,,3486.3798,2447.9298,1038.4501
,,,,1117.4201,682.3301,435.0899
,,,,775.25,401.2,374.0501
,,,,2042.8622,1466.4401,576.4221
,,,,3806.4681,2414.9899,1391.4783
,,,,2009.0202,1545.9199,463.1
,,,,6456.6479,4218.7227,2237.9253
,,,,8699.191,5402.1759,3297.0149
,,,,2938.5217,2021.203,917.3185
,,,,670.6663,432.0503,238.6159
,,,,156.7399,108.9901,47.7502
,,,,34.0901,22.6701,11.42
,,,,4263.6428,3197.9731,1065.67
,,,,4382.7293,3608.5115,774.1864
,,,,3529.8312,2849.8148,680.0173
,,,,2621.9918,1899.0778,722.9037
,,,,123.47,87.0001,36.4697
,,,,1804.6999,1406.4597,398.24
,,,,2183.2649,1265.0768,918.1882
,,,,2611.1174,1886.7938,724.3234
,,,,3260.2131,2322.1104,938.103
,,,,1754.4568,1237.33,517.1267
,,,,2700.3815,1795.5814,904.8
,,,,1766.7131,1270.2631,496.4499
,,,,3337.2529,2999.0029,338.25
,,,,5059.1701,3823.8297,1235.3399
,,,,4648.1799,3296.7899,1351.3899
,,,,2295.88,1439.5999,856.2799
,,,,1942.2977,1478.5444,463.7532
,,,,1770.9197,1570.1242,200.7952
,,,,1319.8997,962.6875,357.2122
,,,,650.3601,476.6599,173.6999
,,,,1683.5363,1148.4354,535.0907
,,,,1801.8345,1043.3272,758.5073
,,,,2625.4162,1888.671,736.7457
,,,,1168.23,746.7902,421.4399
,,,,3480.9512,2907.79,573.1612
,,,,3893.6799,2944.2499,949.4298
,,,,1578.96,1259.8799,319.0801
,,,,3747.8101,3019.4999,728.3101
,,,,1999.1923,1302.9602,696.2324
,,,,2206.7799,1553.39,653.39
,,,,2254.3118,1068.3299,1185.9819
,,,,537.6499,363.5,174.1501
,,,,4133.9901,3049.6499,1084.3601
,,,,4369.3026,2590.9738,1778.3287
,,,,15532.5369,9230.6173,6301.8902
,,,,2950.7483,2473.0544,477.6836
,,,,8607.5407,6371.919,2235.6116
,,,,4512.3499,3064.22,1448.13
,,,,953.0202,574.5534,378.4568
,,,,4038.621,2973.3299,1065.3113
,,,,5664.337,3317.8059,2346.5311
,,,,703.5432,468.6102,234.9024
,,,,1955.195,1181.6,773.6151
,,,,35.6499,23.6399,12.0101
,,,,16848.354,14989.7341,1775.8953
,,,,1497.9044,1163.664,334.2503
,,,,5072.6559,2957.3958,2115.26
,,,,3165.0699,2170.0001,995.0401
,,,,1995.2398,1399.09,596.1301
,,,,5538.4601,3992.8399,1545.6399
,,,,3676.9137,2403.4611,1273.4925
,,,,2.23,1.56,0.67
,,,,7985.9012,7406.5784,420.221
,,,,1983.3948,1527.8952,455.4996
,,,,917.2999,640.84,276.46
,,,,4197.1463,2811.0448,1386.1113
,,,,4805.3962,3637.9342,1167.4321
,,,,3705.9699,2565.8599,1140.1195
,,,,1913.0227,1466.4882,446.5546
,,,,4936.7202,3818.7002,1118.0299
,,,,3339.2925,2242.7251,1096.5877
,,,,1167.16,840.18,326.9899
,,,,3384.0432,2431.6409,952.4022
,,,,3003.8802,1873.64,1130.2402
,,,,3443.0829,2708.1163,734.9664
,,,,1053.0801,807.1202,245.9601
,,,,4396.8199,3101.9002,1294.9001
,,,,8578.1267,5439.6007,3138.516
,,,,2582.1759,1741.0336,841.1522
,,,,4754.0481,3572.0026,1182.0639
,,,,1538.4134,595.0756,943.338
,,,,2788.6848,1664.5956,1124.0892
,,,,1992.5974,1347.6547,644.9527
,,,,1822.2765,1351.7299,470.5364
,,,,1854.2942,1170.255,684.0495
,,,,0,0,0
,,,,2843.4322,2185.1756,658.2364
,,,,4832.3518,3734.872,1097.4699
,,,,1742.647,1156.505,586.1422
,,,,1247.504,871.9138,375.5999
,,,,0,0,0
,,,,48.7701,32.1798,16.59
,,,,2181.0401,1592.9999,588.05
,,,,3573.54,2241,1332.5501
,,,,3622.2057,3442.7456,179.47
,,,,1148.7301,676.0501,472.69
,,,,3425.3894,2607.4435,817.9865
,,,,381.54,267.2071,114.3227
,,,,45.95,40.35,5.59
,,,,2974.76,2218.83,755.9198
,,,,1652.4225,1212.5743,439.8482
,,,,6071.9457,4641.4975,1430.4483
,,,,0,0,0
,,,,4460.2659,3588.0459,872.2201
,,,,33961.7145,27954.771,6006.9335
,,,,378.2863,215.4609,163.08
,,,,13746.6869,8995.75,4750.9173
,,,,26273.573,17244.8719,9028.7409
,,,,3778.6211,2835.7898,942.8309
,,,,634.4242,477.1686,157.2456
,,,,155.308,104.68,50.6281
,,,,218.2728,193.3752,24.8976
,,,,1034.4677,752.0565,282.4113
,,,,5212.505,3964.7267,1247.798
,,,,831.282,592.9369,238.3251
,,,,6176.6336,3578.4644,2598.1694
,,,,3165.5739,1925.4379,1240.1361
,,,,2794.1287,2080.1358,713.993
,,,,6509.7913,3729.0401,2780.7503
,,,,8355.4326,6832.1757,1523.2566
,,,,2529.0498,1977.3301,551.74
